,AD,Compul,SW,subjIDs
64,-1.0373158447783855,-0.2039978457679572,-0.7053151736687048,65
65,-0.8795476062132055,-0.14073341131179684,-0.925619154882751,66
66,-0.22373622199521437,-0.7466703355471233,-1.183999110517019,67
67,-1.2506099936486346,-0.5471840824405658,-0.35918220656306843,68
68,0.6372761828706421,1.478232606234429,-0.36625759328179386,69
69,-0.030519284060831264,-0.6525034780710547,-0.009371630067362302,70
70,-0.9819647545081427,0.2355830680037012,-0.6812831525691095,71
71,-1.3533843610423428,-0.24047778313176793,-0.7991103074782003,72
72,0.3050155636885261,-0.46490585115557603,0.2269254655465358,73
73,-0.3521398192924483,-0.06591434788031902,0.0991760336201628,74
74,-0.4586834830001778,0.7731098167762016,0.10703309234734082,75
75,-1.245156427884029,-0.5905256676594657,-0.7071327657090966,76
76,-0.651912317041909,0.6568703001338556,0.17370444521383432,77
77,1.026542492715004,0.2687855392923566,0.9858854349144399,78
78,-0.46410545384230284,0.1354895498372064,0.08228999520399283,79
79,-0.3246781421210079,0.27189965847479525,-0.8168186166865495,80
80,-0.6606763654929331,-0.2870141066290721,0.1894489375107924,81
81,0.5899082534539626,0.16201345528452293,0.2408939128567098,82
82,-1.0973910538405143,-0.6953021513442299,-0.6957292931098539,83
83,-0.03428296333517933,-0.11486869699039204,-1.0528086617888426,84
84,-0.21974594818087922,0.19701868318930305,-0.28468936042483706,85
85,1.3417618309725015,1.5388611647021424,0.7300288038369993,86
86,0.0696445714957008,-0.5726801068792207,0.03581788861622215,87
87,-0.5746438618881244,-0.7466703355471233,-0.23504497068644303,88
88,1.4959823848549014,0.44978051548932174,0.5243571409496952,89
89,1.1514763685880909,1.006246178829485,1.11618081292349,90
90,-0.41788864583287855,0.4232022889815794,-0.15107828463344775,91
91,0.23763603693707225,-0.3728209357205319,0.18923346608888947,92
92,-1.0735142640776796,-0.6436715880169707,-0.16154281606247056,93
93,1.1230606977798567,0.6487196389006735,1.622640229213334,94
94,-0.8663251728311481,0.34508374400663344,-0.7529493381448301,95
95,-0.8683118093979232,0.6355288351725403,-0.5185277012871774,96
96,0.9038626719643212,-0.6042251718635578,0.11441359626991554,97
97,-0.5016223364147561,-0.49470926076345956,-0.13011596469069486,98
98,0.24444122716186945,-0.40604272742791403,-0.41047581843664727,99
99,-1.1502921756463103,-0.7023786240363056,-0.38103426747907576,100
100,-0.7406574069405638,0.6114950237667536,0.2497753285494857,101
101,0.3242128884449249,-0.02709018919870254,0.5704545533448084,102
102,-0.03566664558302346,-0.6452865863704221,-1.0166286905081323,103
103,-0.9236077218422811,-0.48511517568399654,-0.2934602682362848,104
104,-0.7589272519508807,-0.04261139790167068,-0.6271536911223821,105
105,0.310893704180248,0.7080972128770258,0.5984567450691167,106
106,-0.2911412128582418,0.327133734371009,0.4474649055005486,107
107,1.0621237288648908,0.7121561350448404,0.12652573631950048,108
108,0.07576489594904423,-0.722413450523443,-0.12316324291743341,109
109,0.8592863332883036,-0.7357528174980108,-0.25286273181990104,110
110,0.4703731609538009,0.3800170688017539,0.8777961861118369,111
111,-1.3533843610423428,-0.5287621343040483,-0.12226031543713511,112
112,-0.6997088892106462,-0.3447059084855204,-0.8959821619149808,113
113,1.4143131887502962,0.9167593884251586,0.45843552653302266,114
114,0.2405738687202117,-0.645828078245319,0.4071155422188317,115
115,-0.37641717892845206,-0.10236338044624826,-0.022355759300356715,116
116,0.10058351517918052,-0.15671452235871097,0.35651572808974974,117
117,-0.3755195515542491,-0.3762660896209833,1.0340420542961823,118
118,1.7243329326125263,0.41713683041463834,0.7718461048838814,119
119,-1.3472240885117235,-0.6829805452850417,-1.2714105533270752,120
120,-1.3264748549483198,-0.24381499434349085,-0.5396253168737459,121
121,0.4076548729168712,-0.553329609006712,0.3825213733859727,122
122,-0.3319647968487458,-0.7599178779503586,0.2877145403172028,123
123,-1.3317074772633453,-0.586834661722491,-0.6453944200691203,124
124,-0.2963457417559838,-0.5891411071214808,-0.877351350591794,125
125,-0.8861583347246778,0.0016340624387782832,-0.8935855594825861,126
126,0.09889154364346853,1.0597402107342173,0.34141451210745144,127
127,-0.9439149694567037,-0.4617060070401202,-0.47290838155124915,128
128,0.01110899579496527,-0.12366307594788584,0.21201301359395153,129
129,0.4899768143092804,0.5974375298296783,0.6036811558414203,130
130,0.2655598626771978,0.05668132003117643,1.115060752818884,131
131,-0.18673140956963508,0.11170909730523682,-0.6561951280983498,132
132,-1.340047580627099,-0.4050798754140327,-1.1317951192046962,133
133,0.06090025321838155,-0.4373148802707464,0.4612177822530861,134
134,-0.2686355629541093,0.0500293083191643,-0.5466032510147596,135
135,-0.2271225293176058,-0.3117380646303678,0.9517524632081285,136
136,-1.1263368934623759,-0.3989874142516012,-1.0530061092583245,137
137,-0.7071219740117809,0.20770228127092905,-0.8061752133134463,138
138,0.9005175166621973,0.7121382883085579,0.9790101919421363,139
139,0.3317049493722086,-0.4300568368358656,-0.7137738284594759,140
140,0.41553115345651825,0.7368317144599645,-0.9161235944892026,141
141,-0.581943111312816,0.6448165100401182,0.1960530639893059,142
142,-0.26242415590868706,-0.5470837310560881,-0.7031289012060659,143
143,-0.3369596726155626,-0.6125799098203447,-0.2080508616413561,144
144,1.4187305496687794,-0.22126671184953706,0.16458265768698932,145
145,0.24337945557219598,-0.5846458514143976,0.9339587783096188,146
146,0.4030475325491376,-0.37664624516569467,0.00042692999630444817,147
147,-0.9122161734930392,-0.6292433762081651,-0.3967365410595811,148
148,-0.7828786489493502,-0.2984245825883636,-0.8505089865777302,149
149,0.6245754680235311,-0.35652881856467755,0.05170807319591364,150
150,-0.7325539669205949,-0.18508664404696473,-0.21879069265097084,151
151,0.46864633752955553,0.06705886368168312,0.5895537136497464,152
152,-0.2765706177928666,0.45207390703794115,0.29721763905392096,153
153,-1.0061537934864895,-0.5372654044065897,-0.9188204289297364,154
154,-1.248417311948776,-0.341082132808622,-0.237083311384493,155
155,0.1778515562920564,0.266801166159101,0.6942170218581347,156
156,0.5151480768502714,-0.055797045236956055,-0.13970004365154187,157
157,1.5742185319789854,0.07305748660570699,0.7624527871199096,158
158,-1.0431320490621372,-0.49002171992488264,-1.1927787752647032,159
159,1.3171108666175178,-0.35120251259327406,0.3289854264845298,160
160,-1.0285090132673156,-0.6284343825607811,-0.3628551481152209,161
161,1.0000779459015559,0.325759992006762,0.9132750177803419,162
162,0.6716760172747032,-0.12757506625011295,-0.8644096071769659,163
163,-0.9354903337128262,0.24316781360527395,1.0293098628344926,164
164,-0.5090348090000163,0.3947715453977336,-0.2842985509928162,165
165,0.315705744109652,-0.35913710879738914,0.33118624989526024,166
166,0.135570560729402,-0.4080485215110662,0.3895477037208954,167
167,-0.05142656114587485,-0.6590127764505715,0.020605648592838977,168
168,-0.969448744555889,0.12657560701021775,0.0556948433538651,169
169,-0.17383613625524585,0.04425379113941896,0.23842085070565422,170
170,-0.2556497418466961,0.19682156719800625,-0.07282974388181707,171
171,0.1259190025993373,1.089476981707712,1.5677147008590937,172
172,0.4405517677127886,0.6421004898880631,0.7896738657082227,173
173,1.4682444487389668,0.1317752467546658,-0.2543192195657684,174
174,1.3293048224974187,0.8870765465807646,-0.3325745346481137,175
175,-0.8328883457142544,-0.4168786595589298,-1.2133490930984558,176
176,0.7950563463814744,0.19953987651651217,0.828700720302294,177
177,-1.010749788340115,-0.5239774667844934,-0.9289720326776265,178
178,0.2718397925031506,1.1303819474596293,-0.05136752405150369,179
179,-0.6682953836563439,-0.6881824800670422,0.45939391406385566,180
180,1.1330875412309935,-0.23880367005472092,1.0354828246585612,181
181,-0.6966795600488067,-0.36193773674657415,-0.09054000762274472,182
182,-0.4398628084878231,0.5929212415418528,0.2518332275046491,183
183,0.0341431754675523,0.04024142564327571,1.4472910130019627,184
184,0.02533632613041048,0.06430222374441863,0.3258533801244268,185
185,-1.2611159099695473,-0.6470467689215538,-0.913726247076414,186
186,-0.8810185079783848,0.7601461665541218,0.14694964910529507,187
187,1.2050390546482732,0.32618737299144485,0.6315803485691245,188
188,0.8765469362469327,0.2798863047119011,0.24895063665135564,189
189,-0.28591975424383476,0.47694184568991416,1.2739803341918596,190
190,0.7972278128854482,-0.68549988558848,0.4437346295325082,191
191,-0.8092750359792678,-0.7842916100094548,-0.19261400136765716,192
192,0.6971685941377408,0.29355432598803466,0.5035165680306841,193
193,0.25278866874575856,-0.5446903908041641,-0.06573273629569165,194
194,0.5615433378931987,0.054329109662806685,1.090776240783877,195
195,-0.5007940994523621,0.02804977994467106,0.7216426022334883,196
196,-1.3349035434504843,-0.8191079383649201,-0.009443743680344063,197
197,1.2471748850236724,0.25480185071318706,1.1725706312962558,198
198,1.1650017365999084,0.10971633138239723,0.7485097635660793,199
199,0.27059203020165823,-0.17605874628923357,-0.589639386654593,200
200,0.8622345712882593,0.2496172007135551,1.0994135809415526,201
201,1.5450865354820436,0.9665799685249405,0.417085150691233,202
202,-0.2001056886030237,-0.20907083593113418,-0.15084284481010135,203
203,1.171540268012572,1.1024946794577186,0.7253348652796918,204
204,-1.0779086175728727,0.6273511856396468,-0.16841724086690113,205
205,1.5799922379656572,0.876481422746072,-0.11876263482855975,206
206,-0.44755251784617145,-0.42958617918004605,-0.12818252438356703,207
207,0.14876936565474796,-0.6384541336360471,-0.8802276063385898,208
208,-0.45809884166306625,0.07679476432286059,0.32110151919827334,209
209,0.9001266272656285,1.2374636718090666,1.0535548388204188,210
210,-0.12743661846374943,-0.549369478190174,-0.580257407875967,211
211,-1.3533843610423428,-0.42327892837020253,-1.2714105533270752,212
212,0.19870982346534705,-0.11804771287010718,0.6167563928242954,213
213,0.9592177437253717,0.912563353423705,1.0497553885564053,214
214,-0.9747464904333321,-0.5591867810684511,-0.6093132792920292,215
215,1.048011329339258,0.5317304254628497,0.7578952499134022,216
216,-0.5770700598514324,-0.3676696064773992,-0.5124096035611043,217
217,-0.7960011240736806,-0.6684678325692284,-0.4281276551888763,218
218,1.2471758843643173,0.2672613594086264,0.32455712758710176,219
219,-0.8220810757858985,-0.250021145624135,0.25960529534123156,220
220,-0.9562949543131205,-0.6594812259367533,-0.8036506853749644,221
221,-0.9679419587673612,-0.5112167617753626,-0.6501125084333805,222
222,-0.4445510355611022,-0.3152771598788826,-0.7472595588720106,223
223,-1.192636743308178,-0.27028581481455083,-0.011888421843098573,224
224,-0.7034276041708463,-0.13628591434746395,0.22190935734819406,225
225,0.9090222841981279,2.0839920701583754,1.6333424713529234,226
226,0.8065099754501475,0.18314239461287718,0.117481788718381,227
227,0.19781560224380268,-0.3741866413848707,0.012883618407947717,228
228,0.4929313389802905,-0.26581506874691474,0.45945403830983245,229
229,-0.06008052078565962,0.4257019867250529,0.05441932788493009,230
230,0.9966446514456186,-0.21974513128744344,0.11823195951384347,231
231,1.2763658630971064,-0.2795054643795474,-0.12284892272662584,232
232,-0.10762559165446195,0.16734137012301642,-0.15983278709896376,233
233,-0.09380504126718137,-0.42896446414900513,0.4278146862898602,234
234,0.8779880465997336,-0.3284253804342667,0.6009646117905512,235
235,-1.3533843610423428,-0.9015223094186791,-1.0551698377845566,236
236,-0.5584303836615954,-0.4741466745120648,-0.2571348831125364,237
237,1.7373462833556959,1.0343945693850967,-0.29587146781095974,238
238,-0.9557705098612108,0.44906607814252375,-0.6192113843615619,239
239,-0.050319708606698654,0.7521348284616325,0.28761925499171337,240
240,-0.8520930883882067,-0.7625033154120697,-1.1522234617259197,241
241,-1.2380159943904163,-0.7737144185792624,-1.330395129537651,242
242,-0.08128228820009609,-0.11731310096577552,0.046604383816850836,243
243,1.7226578344865668,0.8368301736712946,1.7769242176526856,244
244,-1.3366255625028844,-0.40442211593282806,-0.7837317381543832,245
245,-0.8330273584605616,-0.439391329853845,0.2931972422743232,246
246,-0.17316760049634805,0.017170812177134565,0.16495116104694518,247
247,0.27916257219512053,-0.531441541580836,-0.3679922915314946,248
248,-1.0486730034691711,-0.6533659088062902,-1.1634455964617938,249
249,-0.4376211759642137,0.29799914355080714,0.6641833949779932,250
250,1.1379170143067094,0.45665257559122785,0.4553720822789389,251
251,-0.14762638149257423,0.428608665245211,-0.7278297517608954,252
252,-1.1540040634791784,-0.36296324152543114,-1.0763981166757954,253
253,0.6278102888885853,-0.44584525050550683,1.3337179514056865,254
254,0.29663266565217583,0.16246658663214952,0.4587613765616194,255
255,-0.45337251931999356,0.509533189292072,0.9984667713613649,256
256,-0.35672755949027657,-0.28381307332036076,-0.5456812929212274,257
257,0.7105991823124445,0.16164025769954748,-0.29836896488205134,258
258,-0.2614605577248872,-0.5538658540804232,-1.0641960493583622,259
259,0.06687975014417624,0.020299914807868857,-0.3044411722185105,260
260,-0.5957013773330766,-0.6717538987231829,-0.41971476327931434,261
261,0.70240434168617,0.3340441312411826,0.26458453021435546,262
262,-1.0198112316007728,-0.6034861556567529,-0.8160021482511579,263
263,-0.7154457989264733,0.12171239803704981,0.6877244472633677,264
264,0.9644957703193753,-0.15026359404467837,0.7414463830339135,265
265,0.8559598306827838,1.643836809030307,0.8988476738157309,266
266,0.6653211982996172,0.23377782306711992,0.46333590219829657,267
267,-0.8430264270855732,0.7006990996006093,0.20507619483480788,268
268,-1.2548192874725002,-0.7771104997092112,-0.6169888374882438,269
269,0.2410117311123665,-0.8320348471342979,-0.09295334510888487,270
270,-0.2983531020128285,-0.7361739838085449,-0.3051543284627307,271
271,-0.17373568261534356,-0.12572608306094923,-0.8209375647513978,272
272,-0.8805061300139996,-0.6309163437393528,-0.3295986139308784,273
273,-0.7527210869494643,-0.19127137020424456,0.5447635583279977,274
274,0.049333369867288646,-0.15027447870282962,1.2456807285463711,275
275,1.2289859025376861,0.7854738737015361,0.28013343159805126,276
276,0.21648281146480697,0.414355225002937,0.18584270139020287,277
277,1.1520205997505082,0.7808507762212908,0.6791570583652009,278
278,-0.803551994035681,-0.6385736919675855,-0.6302398568154995,279
279,-0.225940645673397,-0.056164221981294116,-0.376401422992955,280
280,1.3984170752890246,1.086703616901875,1.5434321763868109,281
281,-0.07699644801228844,0.19644486917476778,0.785067843950191,282
282,-0.4678628298142342,-0.4035225141299834,-0.07136736749958894,283
283,-0.6498306289986666,-0.560288914568418,-0.8038192859867713,284
284,0.9080782512223213,0.5127223100733251,0.7535163116608048,285
285,-0.1451289266153779,-0.41759803350029334,-0.22130449243465233,286
286,0.7818080264811389,0.008062454901509142,0.016325802855978733,287
287,-1.1385703576591775,-0.7518173229982114,-1.0359384290644553,288
288,0.03987176833932793,-0.4580914569470371,-1.0740180290952193,289
289,0.8062378533928714,0.11155911353407233,-0.3780245346477267,290
290,-0.2796301073845493,-0.4230176091299933,-0.10127921325159894,291
291,1.5118400860507943,0.16522659334037448,-0.6519365292858958,292
292,0.5195300038722208,0.18043967376633074,-0.8502224321362437,293
293,1.0359413006210927,1.7191219844790906,-0.5861236564458462,294
294,-0.41963870801198633,0.41247572796514964,-0.5406559941039099,295
295,0.87399002467544,1.230177011207572,0.9554018320520197,296
296,1.2284189224105164,0.47145328832017674,1.3031634375881673,297
297,0.29502737915718535,0.6793641913843889,0.7614784102289869,298
298,-0.9331413695862385,0.24125345125131226,-1.3202933778433326,299
299,0.8556447231169715,0.3388103067011894,0.7709645787461239,300
300,-0.5270702290268734,0.0460540084105423,-0.6535271269830079,301
301,-0.2716058651385329,-0.10951653796566174,-0.7473458097068311,302
302,-1.193944435721267,0.3445180579796354,0.10464764749837463,303
303,0.7878775726887017,0.37117806635738027,0.7187767055729093,304
304,0.08539973776581133,0.20934168114115503,-0.6200958367645265,305
305,1.3622475627912598,1.4304798067419475,-0.15710802077074426,306
306,0.7325124550966144,0.7294322427840614,-0.903326879624914,307
307,0.11628160513523689,-0.020744987814286686,0.12301505544240032,308
308,0.9314125034001393,0.3813323477221786,1.1269473748828218,309
309,1.2625767222973643,-0.03362952658917262,0.09751035190093682,310
310,0.40167544501848207,-0.277464572771293,0.425401766654971,311
311,0.4140164488883338,-0.8833687796027149,0.49160921204418284,312
312,0.2092531941845861,0.5889948438228314,0.33115285558150753,313
313,0.5213512975808836,0.5139108024087173,0.9235075593454611,314
314,1.1049138253691875,-0.6297997973853294,0.47466538116652135,315
315,0.5013429385971806,-0.21688124620983307,0.15628762048177935,316
316,0.5950310661792515,1.24514911733836,0.6961199458301144,317
317,1.3265744804527255,0.5271921648222484,1.5451875735897664,318
318,1.651071046241377,1.5133530024891702,0.8117242356266734,319
319,0.9627293503487966,0.1227509859315492,1.1568889720898363,320
320,0.8332567636671713,-0.07765145912888438,0.41656938565615764,321
321,1.166242728080784,0.18695965692967298,0.14882999491101545,322
322,-0.33199721500325463,-0.024638706912810893,-0.922092784216158,323
323,-0.5249479486258362,-0.028392606657767328,-0.9230572655443414,324
324,-0.9646665604933473,-0.7091705641010246,-0.6036606996091991,325
325,0.7104617752412712,0.6410353889998657,0.35833196840174786,326
326,1.284761279511902,0.17784414699069395,-0.6808783604540265,327
327,-0.04783231682202205,-0.8467180814375205,-0.33870825760755374,328
328,0.28219608107726746,1.1039218607475072,0.8873505094110234,329
329,-0.5547406931965859,-0.29903214588759464,-0.8465750885452576,330
330,-0.6095275547388879,-0.2833908720339835,-1.1229746334950432,331
331,1.5462491063212491,-0.1593776659406385,0.4037100318712932,332
332,0.6188560446371385,0.13662302442455077,-0.04420721474782319,333
333,1.1219509522231537,1.2164665253985105,1.3060781344232708,334
334,1.4167677202831332,-0.07113253095284544,0.9729876232973014,335
335,-0.15904864855212963,0.1668169885395996,0.16681021697287224,336
336,0.7594945788000111,1.5728555320599482,-0.45077788768403515,337
337,1.0214967115745042,-0.47499229728347514,0.2598171072307114,338
338,-0.3357978261663801,-0.18890735832785444,0.020004862755037767,339
339,-0.5221737759858529,-0.1534385085459289,-0.7713341050437871,340
340,-1.2345315832596166,-0.5009053333882096,-0.7144620553792519,341
341,1.3551573752570305,2.0682419564508745,0.9701133691572148,342
342,-0.9258367861962504,-0.6007297903399331,-0.7276606590976715,343
343,0.03362830970664277,0.5552549500348907,0.11033439039549076,344
344,0.1517101985741598,-0.0578439780043547,0.04794081778608428,345
345,0.2741982824298792,-0.9104227160796485,-0.09963097925224162,346
346,-0.7428469801474944,-0.3238630597667127,-0.6924794227952094,347
347,0.8496365210893022,-0.6590702675161227,-1.2287888615486104,348
348,-0.956057498140382,-0.6160735206150567,-0.6341511090124615,349
349,-0.7559926786855484,0.4651898994110377,-0.3049311050246766,350
350,0.9804361062485634,-0.44873178871039465,0.7560921159139233,351
351,0.4449484545950795,-0.34870580558214015,1.0638052293659477,352
352,-0.951503571156394,0.3469967246630441,0.08420268000450615,353
353,-0.1039869495275818,-0.04374605437704515,0.9121665123981584,354
354,-1.3410638159811037,-0.5834662168394844,-1.2662978801913944,355
355,-0.32897735624564195,-0.30895927763612474,0.2306924302129867,356
356,-0.3596430084742086,-0.6545339859685004,0.8756619837350665,357
357,1.0386874163974884,0.3455856039785703,0.9099432667890308,358
358,1.4216715052856825,1.8581723216789134,1.4418237169561052,359
359,1.4770228995531371,-0.4443159885125143,1.4147982762207556,360
360,0.5844451885468835,1.5141417641274386,1.4921438156640583,361
361,0.0940960107137152,-0.5157128336406352,0.5880564092018901,362
362,0.44247446925704237,0.8348776818164305,-0.1973675315798067,363
363,-1.2695200594317613,-0.3091657207732834,-1.0258840837766545,364
364,-0.42892074729968677,-0.3892071740097749,0.18479306835689702,365
365,-0.42833545340285073,-0.38408047935396983,-0.09423374182120559,366
366,-1.2270601736260538,-0.7158454523074521,-0.7261506963942529,367
367,-0.39479968020023026,-0.628287774238845,-0.5908811921072956,368
368,0.8657644810043537,-0.07592428460823197,0.11951635153094853,369
369,-1.2441442958574673,-0.5872446034994401,-1.0239143271993147,370
370,0.1909776344317029,-0.03383235848273913,-0.47589089474663704,371
371,-1.0522714556462789,-0.5979617556779803,-0.9236718989936277,372
372,0.18611214377752816,0.8145180978499305,-0.6840109145339155,373
373,0.1916746555660085,0.7045256660423584,-0.08595262372150314,374
374,-0.14973221356366562,-0.6505958581952035,-0.6854143491677858,375
375,-0.6497171847839818,0.6255877593101009,-0.0852553661857478,376
376,-0.19941568616612582,-0.41943046221612745,-0.11921148960257111,377
377,-0.2439528901226664,-0.3042852496981594,0.120123026047118,378
378,1.2309639014051248,0.45595610611665727,1.4954604367328403,379
379,-0.08334585681631346,-0.1502804822495527,-0.8649480045128524,380
380,0.14922611868662328,0.7933338381685897,0.896740564761134,381
381,1.5572972698824379,0.9908517713911502,0.7500291257318079,382
382,0.799123973417307,-0.0814375147558628,0.9753006602624177,383
383,-0.9335276571080018,-0.32416355935305585,-0.657795753822012,384
384,-0.705750648719675,-0.2347847573674462,-1.1022069316734113,385
385,-0.6887925734367761,-0.6825606497330389,-0.5231297620241682,386
386,-0.392476584344132,-0.4021831170747737,0.6055046517225242,387
